fullVisitorId,channelGrouping,socialEngagementType,visitStartTime,device.browser,device.operatingSystem,device.isMobile,device.deviceCategory,geoNetwork.continent,geoNetwork.subContinent,geoNetwork.country,geoNetwork.region,geoNetwork.metro,geoNetwork.city,geoNetwork.networkDomain,totals.visits,totals.newVisits,trafficSource.campaign,trafficSource.source,trafficSource.medium,trafficSource.keyword,trafficSource.isTrueDirect,trafficSource.referralPath,trafficSource.adwordsClickInfo.page,trafficSource.adwordsClickInfo.slot,trafficSource.adwordsClickInfo.gclId,trafficSource.adwordsClickInfo.adNetworkType,trafficSource.adwordsClickInfo.isVideoAd,trafficSource.adContent,date,visitNumber,totals.hits,totals.pageviews,totals.transactionRevenue
2936634930290678437,6,0,12,2,1,0,0,2,9,66,10,41,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,1.0,3.0,41.0,32.0,19990000
2499318985403227459,4,0,15,7,6,1,2,2,9,66,10,37,97,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,1.0,1.0,43.0,35.0,181900000
0950533423538162266,6,0,4,2,3,0,0,2,9,66,10,22,61,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,1.0,2.0,45.0,31.0,19990000
5483011806347502134,6,0,5,2,3,0,0,2,9,66,10,41,82,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,1.0,11.0,52.0,41.0,22380000
7908882748835077246,6,0,7,2,3,0,0,2,9,66,48,27,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,1.0,3.0,56.0,49.0,31180000
8343235523660453315,6,0,23,2,3,0,0,2,9,66,10,41,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,1.0,2.0,57.0,43.0,58350000
0308396243566145332,2,0,1,2,4,0,0,2,9,66,10,41,76,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,1.0,1.0,60.0,48.0,43960000
3765491629047320813,4,0,13,2,3,0,0,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,1.0,2.0,60.0,46.0,18990000
9096520761663761535,2,0,2,2,0,1,1,2,9,66,10,41,76,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,1.0,7.0,82.0,66.0,1034550000
5309710556175093157,2,0,23,2,2,0,0,2,9,66,48,27,76,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,1.0,1.0,98.0,67.0,75960000
7757589561918883331,4,0,2,2,4,0,0,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,7.0,1.0,62.0,47.0,99990000
873320659256976904,5,0,14,7,6,1,1,2,9,66,10,41,76,0,0,0,3,15,3,14,0,0,0,1,124,0,0,5,7.0,2.0,27.0,23.0,27600000
9391607314160932483,2,0,6,2,4,0,0,2,9,66,10,41,76,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,7.0,1.0,32.0,29.0,110750000
8540688286241364465,5,0,7,2,0,1,1,2,9,66,10,41,76,0,0,0,3,15,3,14,0,0,0,1,123,0,0,5,7.0,2.0,35.0,34.0,24290000
4895430552956512702,5,0,23,2,3,0,0,4,7,47,74,42,112,417,0,0,3,15,3,14,0,0,0,1,122,0,0,5,7.0,2.0,43.0,33.0,38790000
3978330627656387084,6,0,14,2,3,0,0,2,9,66,10,41,72,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,7.0,4.0,10.0,10.0,71990000
8009185599443907717,4,0,6,7,3,0,0,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,7.0,1.0,13.0,13.0,13290000
3004433257206076818,6,0,12,2,1,0,0,2,9,66,10,41,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,7.0,1.0,14.0,12.0,13590000
713731982901764318,6,0,9,2,3,0,0,2,9,66,48,27,76,675,0,0,0,25,6,2,0,0,0,1,199,0,0,5,7.0,15.0,15.0,13.0,399800000
0951967559171152344,6,0,10,2,3,0,0,2,9,66,10,41,108,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,7.0,1.0,18.0,18.0,23590000
1051896220301954151,6,0,8,2,4,0,0,2,9,66,10,41,117,140,0,0,0,25,6,2,0,0,0,1,199,0,0,5,7.0,6.0,23.0,18.0,55990000
557267724728292293,2,0,6,2,0,1,1,2,9,66,10,41,76,395,0,0,0,0,0,2,0,0,0,1,199,0,0,5,7.0,1.0,24.0,24.0,5700000
2199373686188473715,4,0,17,2,4,0,0,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,7.0,1.0,24.0,22.0,4990000
8239546374178075911,4,0,13,2,3,0,0,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,7.0,6.0,29.0,19.0,25820000
3898563466459211162,4,0,3,7,6,1,1,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,7.0,1.0,32.0,27.0,14000000
8825602309761363794,6,0,0,2,1,0,0,2,9,66,12,11,30,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,7.0,6.0,43.0,38.0,78540000
1673188218512892503,6,0,23,2,4,0,0,2,9,66,10,41,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,7.0,1.0,48.0,34.0,79990000
5816514381907176001,4,0,6,2,0,1,1,2,9,66,10,22,61,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,7.0,1.0,57.0,45.0,43380000
4981679382824177253,6,0,3,2,3,0,0,2,9,66,10,41,103,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,7.0,1.0,60.0,43.0,85890000
15618322761092379,6,0,11,2,4,0,0,2,9,66,10,41,76,0,0,0,0,14,6,2,0,39,0,1,199,0,0,5,7.0,4.0,92.0,64.0,43350000
1727715375435944327,2,0,6,2,0,1,1,2,9,66,10,41,76,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,7.0,4.0,92.0,63.0,911360000
2422865366235727605,4,0,13,2,0,1,1,2,9,7,10,41,76,524,0,0,0,15,5,2,0,0,0,1,199,0,0,5,7.0,4.0,102.0,73.0,81470000
353233028093637648,4,0,7,7,6,1,2,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,1.0,30.0,25.0,13290000
8207927310589023961,4,0,8,2,4,0,0,2,9,66,74,42,53,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,1.0,32.0,28.0,80660000
3857043812510146001,4,0,6,2,4,0,0,2,9,66,10,41,76,81,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,5.0,21.0,18.0,103560000
7105306279330502506,4,0,3,2,4,0,0,2,9,66,49,6,23,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,1.0,25.0,21.0,24950000
4000482243627957608,4,0,3,2,1,0,0,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,1.0,26.0,23.0,30780000
1680608096479293368,4,0,9,4,4,0,0,2,9,66,48,27,76,660,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,1.0,28.0,24.0,38980000
6697620123256725715,4,0,1,5,4,0,0,2,9,66,10,41,76,169,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,1.0,32.0,24.0,22490000
9804405852019862459,4,0,10,3,4,0,0,2,9,66,10,41,76,339,0,0,0,4,5,2,0,0,0,1,199,0,0,5,6.0,1.0,40.0,32.0,8980000
7665584448967359272,4,0,6,2,4,0,0,2,9,66,10,41,76,100,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,1.0,44.0,37.0,18380000
7505999967306814340,4,0,17,2,3,0,0,2,9,66,48,27,76,449,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,1.0,49.0,39.0,65650000
6703621215961449720,4,0,9,2,3,0,0,2,9,66,68,16,45,10,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,1.0,60.0,49.0,75130000
0514253309422836642,2,0,20,2,2,0,0,3,12,53,0,0,0,407,0,0,0,0,0,2,0,0,0,1,199,0,0,5,6.0,1.0,11.0,10.0,19990000
1762309596636885789,6,0,4,2,3,0,0,2,9,66,10,41,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,3.0,12.0,12.0,652520000
8346636224920881105,6,0,2,2,3,0,0,2,9,66,10,41,101,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,1.0,12.0,11.0,30380000
4995584940873803432,4,0,2,2,3,0,0,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,3.0,14.0,12.0,27190000
7811787934602942622,2,0,21,2,3,0,0,2,9,66,57,0,71,449,0,0,0,0,0,2,0,0,0,1,199,0,0,5,6.0,3.0,14.0,11.0,7000000
9793419613813560755,4,0,7,2,3,0,0,2,9,66,48,27,76,509,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,2.0,14.0,13.0,13990000
872868652972070012,6,0,1,2,1,0,0,2,9,66,10,41,76,569,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,1.0,15.0,15.0,98620000
7761592310264777592,2,0,7,2,3,0,0,2,9,66,74,42,112,140,0,0,0,0,0,2,0,0,0,1,199,0,0,5,6.0,1.0,15.0,15.0,349300000
187116230369481128,6,0,4,2,3,0,0,2,9,66,10,41,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,6.0,17.0,13.0,20140000
1452613891025216774,6,0,2,2,3,0,0,2,9,66,48,27,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,8.0,17.0,15.0,399800000
4194358025108259323,4,0,6,7,3,0,0,2,9,66,10,41,76,675,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,1.0,18.0,16.0,18990000
9705361545058587946,6,0,3,2,3,0,0,2,9,66,12,11,18,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,1.0,19.0,17.0,15990000
6183580574407648205,6,0,6,2,3,0,0,2,9,66,10,22,61,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,1.0,19.0,19.0,15990000
0365800323147392278,6,0,15,2,3,0,0,2,9,66,74,42,112,505,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,8.0,19.0,18.0,44790000
6068721773356724228,4,0,20,2,3,0,0,2,9,66,10,41,76,140,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,1.0,19.0,13.0,18990000
5158802402159118276,6,0,6,2,3,0,0,2,9,66,10,41,101,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,2.0,20.0,16.0,46990000
7725596392985025022,4,0,22,2,3,0,0,2,9,66,10,41,76,316,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,1.0,21.0,17.0,30780000
6887277539694233275,6,0,1,2,3,0,0,2,9,66,40,12,3,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,1.0,21.0,16.0,115650000
4352760646905266733,2,0,7,2,3,0,0,2,9,66,48,27,76,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,6.0,1.0,21.0,16.0,349600000
4878479233087678463,2,0,22,2,2,0,0,2,9,66,48,27,76,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,6.0,1.0,21.0,16.0,28780000
3959206428704010201,2,0,5,2,4,0,0,2,9,66,26,7,24,660,0,0,0,0,0,2,0,0,0,1,199,0,0,5,6.0,1.0,22.0,19.0,16990000
4474128110841843619,2,0,3,2,3,0,0,2,9,66,22,1,5,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,6.0,1.0,22.0,18.0,118960000
6006657047016577071,6,0,3,2,3,0,0,2,9,66,10,41,76,104,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,13.0,23.0,16.0,28780000
6998123451602955017,6,0,4,2,3,0,0,2,9,66,10,41,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,6.0,23.0,19.0,1055780000
9665457273951170213,2,0,2,2,3,0,0,2,9,66,48,27,76,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,6.0,2.0,27.0,20.0,57360000
0710632165228073636,4,0,5,2,3,0,0,2,9,7,52,0,124,524,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,11.0,27.0,21.0,1796000000
6207808178177919930,5,0,7,2,3,0,0,2,9,66,68,2,7,660,0,0,1,15,3,25,0,0,0,1,120,0,0,5,6.0,1.0,27.0,20.0,198500000
5871441013780996077,6,0,22,2,2,0,0,2,9,66,48,27,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,1.0,28.0,25.0,47980000
6757157297870594584,2,0,5,2,3,0,0,2,9,66,74,42,112,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,6.0,2.0,29.0,26.0,46970000
1894617860778311526,5,0,10,2,3,0,0,2,9,66,26,7,24,0,0,0,1,15,3,25,0,0,0,1,119,0,0,5,6.0,4.0,30.0,25.0,649230000
2536718676534980101,6,0,1,2,3,0,0,2,9,66,10,41,67,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,4.0,30.0,20.0,1053490000
7956245656986449961,6,0,1,2,4,0,0,2,9,66,10,41,103,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,3.0,34.0,26.0,76770000
2305295482096154659,2,0,6,2,3,0,0,2,9,66,74,42,53,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,6.0,4.0,36.0,26.0,82380000
4495098615981928560,6,0,2,2,1,0,0,2,9,66,10,41,72,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,3.0,36.0,30.0,98340000
1977171862732443916,6,0,21,2,3,0,0,2,9,66,48,27,76,675,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,4.0,37.0,24.0,1437750000
7181633001164008604,6,0,11,2,4,0,0,2,9,66,10,41,115,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,2.0,39.0,28.0,45570000
8377041631259444171,6,0,22,2,3,0,0,4,18,5,10,41,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,1.0,39.0,28.0,44800000
4358918846442674981,6,0,3,2,3,0,0,2,9,66,10,41,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,11.0,41.0,28.0,25820000
3894103929344760120,4,0,2,4,4,0,0,2,9,66,10,41,76,342,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,1.0,41.0,31.0,754740000
2892628358622963670,2,0,14,7,6,1,1,2,9,66,68,16,45,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,6.0,1.0,42.0,33.0,15960000
0403854633867059264,4,0,15,2,6,1,1,2,3,44,10,41,76,660,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,1.0,43.0,29.0,101230000
0259650808338553210,6,0,3,2,3,0,0,2,9,66,10,41,72,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,1.0,44.0,24.0,65480000
5369550870093872521,4,0,3,7,3,0,0,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,2.0,44.0,34.0,69970000
9280788141225702561,6,0,2,2,3,0,0,2,9,66,48,27,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,4.0,45.0,31.0,60580000
154104806751769000,4,0,9,2,4,0,0,2,9,66,10,41,76,660,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,9.0,46.0,29.0,353870000
2919716928934208535,6,0,13,2,3,0,0,2,9,66,10,41,117,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,4.0,51.0,32.0,115120000
7486685229070363442,6,0,0,2,2,0,0,2,9,66,74,42,53,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,1.0,61.0,43.0,114270000
8874818082863376714,6,0,22,2,3,0,0,2,9,66,10,41,76,660,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,1.0,63.0,42.0,103930000
9283384332468140262,6,0,2,2,3,0,0,2,9,66,10,41,72,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,1.0,68.0,55.0,32380000
980432803323288584,4,0,6,2,4,0,0,2,9,66,10,41,76,336,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,2.0,79.0,59.0,1032690000
814522658607682614,4,0,21,2,0,1,1,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,4.0,1.0,15.0,13.0,8990000
9174179047311042433,2,0,5,2,0,1,1,2,9,66,10,41,76,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,4.0,1.0,18.0,16.0,10990000
3753158727494093380,6,0,2,2,3,0,0,2,9,66,10,41,76,675,0,0,0,25,6,2,0,0,0,1,199,0,0,5,4.0,5.0,22.0,18.0,15980000
500926353574528949,4,0,12,2,3,0,0,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,4.0,7.0,23.0,17.0,5570000
5174058643764541753,4,0,6,2,4,0,0,2,9,66,10,41,76,45,0,0,0,15,5,2,0,0,0,1,199,0,0,5,4.0,1.0,24.0,21.0,10990000
2437255563311206815,6,0,14,2,3,0,0,2,9,66,10,41,76,140,0,0,0,25,6,2,0,0,0,1,199,0,0,5,4.0,2.0,24.0,20.0,59980000
7755051258981673515,6,0,8,2,3,0,0,2,9,66,10,41,76,537,0,0,0,25,6,2,0,0,0,1,199,0,0,5,4.0,9.0,26.0,23.0,105530000
3332096924398880004,4,0,22,7,6,1,2,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,4.0,4.0,30.0,25.0,21990000
9044693867377555655,4,0,9,2,4,0,0,2,9,66,10,41,76,505,0,0,0,15,5,2,0,0,0,1,199,0,0,5,4.0,4.0,32.0,24.0,16970000
8274025609481813813,2,0,7,2,3,0,0,2,9,66,10,41,76,731,0,0,0,0,0,2,0,0,0,1,199,0,0,5,4.0,1.0,37.0,29.0,41980000
9236502013498900724,6,0,3,2,3,0,0,2,9,66,48,27,76,242,0,0,0,25,6,2,0,0,0,1,199,0,0,5,4.0,4.0,42.0,27.0,421860000
94314192369270538,6,0,5,2,3,0,0,2,9,66,10,41,104,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,4.0,1.0,55.0,42.0,46370000
6428761163255691160,2,0,17,2,3,0,0,2,9,66,10,41,76,549,0,0,0,0,0,2,0,0,0,1,199,0,0,5,4.0,2.0,74.0,50.0,150840000
2468303248624748976,4,0,6,2,4,0,0,2,9,66,10,41,76,525,0,0,0,15,5,2,0,0,0,1,199,0,0,5,8.0,1.0,12.0,12.0,14080000
0691969555315832538,6,0,22,2,3,0,0,2,9,66,10,41,76,525,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,10.0,28.0,21.0,63420000
3842974205360520287,2,0,17,7,3,0,0,2,9,66,10,41,72,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,8.0,5.0,40.0,33.0,378700000
9440207305045075925,4,0,5,5,4,0,0,2,9,66,10,41,76,358,0,0,0,15,5,2,0,0,0,1,199,0,0,5,8.0,1.0,58.0,44.0,64310000
0777922178356486144,6,0,11,2,3,0,0,2,9,66,48,27,76,675,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,3.0,62.0,45.0,60430000
0691430728660925202,4,0,11,2,4,0,0,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,8.0,1.0,73.0,51.0,47950000
9664089506613891955,6,0,4,2,3,0,0,2,9,66,10,41,103,140,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,3.0,81.0,55.0,64100000
4248528208628232884,6,0,0,2,1,0,0,2,9,66,10,41,104,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,6.0,102.0,68.0,101300000
8436426603099391262,6,0,2,2,3,0,0,2,9,66,10,41,76,0,0,0,0,24,6,2,0,33,0,1,199,0,0,5,8.0,12.0,117.0,76.0,981150000
9317886250645600595,2,0,9,2,0,1,2,2,9,66,10,41,76,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,8.0,1.0,150.0,100.0,115600000
1957458976293878100,3,0,3,4,4,0,0,2,9,66,10,41,76,141,0,0,0,9,4,2,0,0,0,1,199,0,0,5,5.0,293.0,42.0,32.0,409960000
4202270774620698558,5,0,6,2,0,1,1,2,9,66,10,41,76,149,0,0,1,15,3,16,0,0,0,1,133,0,0,5,5.0,2.0,13.0,13.0,36980000
2091708218998967059,6,0,10,2,3,0,0,2,9,66,10,41,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,1.0,14.0,13.0,877800000
181376187781387051,6,0,23,2,3,0,0,2,9,66,26,7,24,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,1.0,15.0,13.0,335750000
6932737592368590436,5,0,0,2,3,0,0,2,9,66,10,41,76,0,0,0,1,15,3,25,0,0,0,1,139,0,0,5,5.0,2.0,17.0,14.0,61080000
4899803417936737547,6,0,2,2,3,0,0,2,9,66,10,41,72,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,14.0,17.0,13.0,55970000
817680240606134380,6,0,23,2,3,0,0,2,9,66,10,41,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,2.0,18.0,16.0,15990000
5945631967596859293,6,0,21,2,4,0,0,1,13,54,10,41,76,543,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,1.0,18.0,16.0,13590000
4706268205340305980,2,0,21,2,3,0,0,2,9,66,48,27,76,675,0,0,0,0,0,2,0,0,0,1,199,0,0,5,5.0,2.0,19.0,13.0,147850000
4619500155076123195,6,0,6,2,3,0,0,2,9,66,10,41,72,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,2.0,19.0,17.0,30390000
3775099871992574448,6,0,11,2,3,0,0,2,9,66,10,41,103,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,1.0,21.0,17.0,10630000
165104775254170953,6,0,6,2,3,0,0,2,9,66,10,41,72,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,5.0,23.0,18.0,55990000
2732522561242440799,6,0,5,2,3,0,0,2,9,66,10,41,103,140,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,1.0,23.0,17.0,46380000
2053317929607865427,6,0,3,2,2,0,0,2,9,66,74,42,112,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,1.0,24.0,22.0,15990000
1515634577143113797,7,0,14,2,4,0,0,2,9,66,10,41,104,0,0,0,0,20,6,2,0,0,0,1,199,0,0,5,5.0,1.0,24.0,22.0,76990000
7576219858086855027,4,0,11,2,0,1,1,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,5.0,2.0,24.0,22.0,19970000
688332067410799097,6,0,3,2,1,0,0,2,9,66,10,22,61,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,1.0,26.0,22.0,67960000
8551112991718773193,6,0,8,2,3,0,0,2,9,66,10,22,61,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,9.0,27.0,23.0,37260000
9716190683846040221,6,0,2,2,2,0,0,2,9,66,74,42,112,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,1.0,27.0,18.0,15190000
0445631247863989355,2,0,5,2,3,0,0,2,9,66,74,42,112,574,0,0,0,0,0,2,0,0,0,1,199,0,0,5,5.0,1.0,30.0,21.0,36770000
7451784455034182787,7,0,5,2,1,0,0,2,9,66,10,41,117,0,0,0,0,31,6,2,0,0,0,1,199,0,0,5,5.0,1.0,30.0,23.0,37480000
6006657047016577071,6,0,21,2,3,0,0,2,9,66,10,41,76,140,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,9.0,32.0,22.0,83140000
4260129132154097031,6,0,23,2,3,0,0,2,9,66,10,41,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,5.0,34.0,29.0,93580000
7884800380653018929,6,0,4,2,1,0,0,2,9,66,48,27,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,3.0,35.0,29.0,112050000
684586979835492905,6,0,2,2,4,0,0,2,9,66,10,41,117,140,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,6.0,36.0,28.0,252000000
5692598567107013181,4,0,23,2,3,0,0,2,9,66,48,27,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,5.0,4.0,39.0,16.0,84000000
0157592049434831040,6,0,0,2,3,0,0,2,9,66,10,41,76,449,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,1.0,45.0,36.0,377650000
1794229321970124318,2,0,15,7,6,1,1,2,9,66,10,41,76,149,0,0,0,0,0,2,0,0,0,1,199,0,0,5,5.0,1.0,51.0,34.0,84060000
4984366501121503466,2,0,7,2,1,0,0,2,9,66,10,41,76,140,0,0,0,0,0,2,0,0,0,1,199,0,0,5,5.0,23.0,51.0,33.0,634900000
2118542080997390034,2,0,14,7,6,1,1,2,9,66,10,41,76,149,0,0,0,0,0,2,0,0,0,1,199,0,0,5,5.0,1.0,58.0,42.0,53450000
9751902738681438477,2,0,1,2,3,0,0,2,9,66,10,41,76,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,5.0,4.0,63.0,46.0,56970000
9808813686211268341,6,0,5,2,3,0,0,2,9,66,10,41,103,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,2.0,13.0,11.0,88060000
1124880760670566396,4,0,4,2,4,0,0,2,9,66,10,41,76,140,0,0,0,15,5,2,0,0,0,1,199,0,0,5,8.0,2.0,14.0,14.0,119130000
8467055724490997486,4,0,13,2,6,1,1,2,9,66,48,27,76,48,0,0,0,15,5,2,0,0,0,1,199,0,0,5,8.0,1.0,15.0,13.0,26820000
5409062916318934931,6,0,3,2,3,0,0,2,9,66,10,41,72,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,2.0,18.0,15.0,28240000
5003837792682817049,4,0,0,2,3,0,0,2,9,66,10,41,76,257,0,0,0,15,5,2,0,0,0,1,199,0,0,5,8.0,1.0,19.0,14.0,41370000
7272617006657421843,3,0,1,2,2,0,0,2,9,66,10,41,72,0,0,0,0,9,4,2,0,0,0,1,199,0,0,5,8.0,7.0,20.0,17.0,40550000
2160706963987531641,2,0,5,2,2,0,0,2,9,66,10,41,103,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,8.0,2.0,21.0,17.0,39120000
8987973920515725045,6,0,6,2,3,0,0,2,9,66,48,27,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,1.0,23.0,19.0,57340000
3861180496381149226,4,0,7,7,6,1,1,2,9,66,41,25,70,368,0,0,0,15,5,2,0,0,0,1,199,0,0,5,8.0,8.0,23.0,17.0,12470000
7194312596693049929,6,0,16,2,3,0,0,2,9,66,10,41,103,699,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,5.0,24.0,17.0,111120000
1469835204108697998,4,0,8,2,2,0,0,2,9,66,10,14,6,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,8.0,1.0,24.0,22.0,31890000
6997692197808690953,6,0,1,2,3,0,0,2,9,66,48,27,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,5.0,24.0,20.0,80980000
442570016186963075,6,0,5,2,4,0,0,2,9,66,10,41,72,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,7.0,26.0,23.0,1586340000
6328989540373870447,6,0,2,2,3,0,0,2,9,66,10,41,72,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,4.0,27.0,20.0,90860000
1766466254683326555,4,0,2,5,4,0,0,2,9,66,10,41,76,660,0,0,0,15,5,2,0,0,0,1,199,0,0,5,8.0,1.0,27.0,18.0,16470000
