fullVisitorId,channelGrouping,socialEngagementType,visitStartTime,device.browser,device.browserVersion,device.browserSize,device.operatingSystem,device.operatingSystemVersion,device.isMobile,device.mobileDeviceBranding,device.mobileDeviceModel,device.mobileInputSelector,device.mobileDeviceInfo,device.mobileDeviceMarketingName,device.flashVersion,device.language,device.screenColors,device.screenResolution,device.deviceCategory,geoNetwork.continent,geoNetwork.subContinent,geoNetwork.country,geoNetwork.region,geoNetwork.metro,geoNetwork.city,geoNetwork.cityId,geoNetwork.networkDomain,geoNetwork.latitude,geoNetwork.longitude,geoNetwork.networkLocation,totals.newVisits,trafficSource.campaign,trafficSource.source,trafficSource.medium,trafficSource.keyword,trafficSource.adwordsClickInfo.criteriaParameters,trafficSource.isTrueDirect,trafficSource.referralPath,trafficSource.adwordsClickInfo.page,trafficSource.adwordsClickInfo.slot,trafficSource.adwordsClickInfo.gclId,trafficSource.adwordsClickInfo.adNetworkType,trafficSource.adwordsClickInfo.isVideoAd,trafficSource.adContent,date,visitNumber,totals.hits,totals.pageviews,totals.transactionRevenue
6.59737E+17,2,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,20,36,25,57,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,6.0,2.0,40.0,30.0,43570000
8.65269E+18,4,0,8,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,13,8,1,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,6.0,5.0,46.0,38.0,25900000
4.42765E+18,4,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,6.0,1.0,47.0,36.0,13590000
4.49752E+18,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,6.0,2.0,49.0,37.0,16230000
1.37965E+18,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,20,36,25,57,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0,0,6.0,1.0,53.0,39.0,22950000
4.91913E+18,2,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,28,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,6.0,1.0,68.0,45.0,233700000
6.29676E+18,4,0,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,12,22,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,6.0,7.0,74.0,46.0,784650000
7.85704E+18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,20,36,25,57,0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,2.0,9.0,9.0,483550000
9.08686E+17,4,0,7,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,140,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,2.0,11.0,11.0,346780000
8.70658E+18,2,0,23,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,2.0,11.0,9.0,21990000
8.50924E+17,4,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,6.0,13.0,11.0,2400000
6.37356E+18,4,0,9,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,12,22,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,1.0,13.0,13.0,54370000
8.43643E+18,4,0,11,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,13,8,1,0,113,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,37.0,13.0,11.0,803400000
5.64385E+18,4,0,11,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,140,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,1.0,13.0,13.0,13590000
9.63664E+18,2,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,45,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,2.0,14.0,12.0,21990000
2.54863E+18,2,0,8,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,4.0,18.0,15.0,18990000
9.93876E+18,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,140,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,5.0,18.0,18.0,59980000
1.43999E+18,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,1.0,21.0,17.0,13590000
1.45516E+18,1,0,9,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,1,11.0,5.0,22.0,18.0,51990000
9.34524E+18,4,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,43,0,142,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,3.0,22.0,19.0,13590000
8.86375E+18,4,0,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,4.0,23.0,21.0,16780000
9.24271E+18,2,0,12,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,36,25,57,0,13,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,2.0,24.0,21.0,34990000
5.26494E+18,4,0,14,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,28,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,1.0,24.0,22.0,19990000
4.66835E+17,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,20,36,25,57,0,0,0,0,0,0,3,8,1,8,0,0,0,0,0,36,0,0,1,11.0,1.0,25.0,20.0,8990000
1.27611E+18,4,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,43,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,3.0,26.0,22.0,38320000
8.50295E+18,4,0,9,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,1.0,27.0,23.0,51980000
9.52314E+18,4,0,14,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,28,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,6.0,27.0,23.0,79030000
1.11147E+18,3,0,19,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,4,20,36,25,57,0,0,0,0,0,0,3,8,1,8,0,0,0,0,0,35,0,0,1,11.0,2.0,33.0,26.0,8500000
1.17398E+18,2,0,13,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,12,22,0,113,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,1.0,37.0,31.0,16990000
6.52451E+16,4,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,1.0,43.0,34.0,17590000
9.72594E+18,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,20,33,23,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,10.0,48.0,35.0,657600000
2.84043E+18,4,0,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,1.0,51.0,43.0,7590000
9.02979E+18,4,0,21,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,15,0,0,0,0,0,13,4,1,0,0,14,0,0,0,0,0,1,11.0,6.0,63.0,49.0,805290000
8.24223E+16,4,0,7,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,50,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,2.0,68.0,50.0,17180000
8.98642E+18,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,43,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,2.0,78.0,60.0,147100000
5.61777E+18,4,0,23,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,91,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,7.0,80.0,61.0,927200000
2.75269E+18,4,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,13,8,1,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,3.0,81.0,62.0,415400000
2.99892E+18,4,0,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,33,23,5,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,1.0,138.0,104.0,75860000
4.61303E+18,4,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,11,3,8,0,28,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,4.0,9.0,9.0,59990000
4.30539E+18,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,43,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,4.0,9.0,9.0,15190000
7.22568E+16,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,3.0,10.0,10.0,15990000
3.28742E+18,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,20,0,54,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,5.0,31.0,11.0,11.0,114770000
4.03199E+18,0,0,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,4.0,11.0,10.0,67180000
9.56572E+18,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,13,8,1,0,4,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,2.0,11.0,11.0,43100000
4.82203E+18,4,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,8.0,12.0,10.0,100000000
8.01329E+18,0,0,22,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,21,45,0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,5.0,12.0,11.0,33590000
2.13786E+18,2,0,13,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,72,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,5.0,2.0,13.0,11.0,12990000
1.95913E+18,4,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,43,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,13.0,13.0,12.0,33590000
4.85914E+18,4,0,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,6.0,13.0,11.0,133050000
1.74985E+18,0,0,23,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,13.0,11.0,23990000
3.54156E+18,4,0,8,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,3.0,13.0,13.0,15990000
1.51186E+18,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,20,36,25,57,0,116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,2.0,13.0,12.0,8990000
7.83844E+17,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,33,23,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,13.0,12.0,33590000
3.2348E+18,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,29,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,13.0,12.0,33590000
3.55263E+18,3,0,23,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,1,8,1,3,0,0,0,0,0,26,0,0,1,5.0,2.0,14.0,14.0,35980000
2.69178E+18,0,0,22,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,12,22,0,138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,3.0,14.0,13.0,100770000
3.95513E+18,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,7,4,1,0,0,15,0,0,0,0,0,1,5.0,4.0,14.0,12.0,313530000
4.53101E+18,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,14.0,13.0,33590000
1.28432E+17,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,1.0,15.0,12.0,263700000
4.35892E+18,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,113,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,8.0,15.0,13.0,44760000
6.8976E+17,4,0,23,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,3.0,15.0,13.0,67180000
1.13902E+18,4,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,91,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,1.0,16.0,14.0,383200000
1.51635E+18,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,33,23,49,0,108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,16.0,14.0,33590000
8.43729E+16,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,16.0,15.0,77810000
5.71396E+18,0,0,22,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,29,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,16.0,15.0,33590000
6.02051E+17,0,0,23,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,4,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,16.0,15.0,33590000
1.86255E+18,2,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,5.0,1.0,17.0,17.0,75960000
7.32176E+18,0,0,6,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,2.0,17.0,16.0,33590000
7.93326E+15,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,18.0,17.0,33590000
6.00209E+18,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,8,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,23.0,18.0,17.0,67180000
4.59065E+18,0,0,8,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,18.0,17.0,33590000
1.84553E+18,0,0,22,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,18.0,15.0,33590000
3.16167E+17,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,18.0,18.0,134360000
1.05899E+18,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,2.0,19.0,16.0,100770000
9.74005E+18,0,0,23,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,19.0,18.0,33590000
1.30718E+18,0,0,23,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,29,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,19.0,18.0,33590000
7.54851E+18,4,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,41,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,10.0,20.0,16.0,312250000
1.91602E+18,4,0,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,2.0,20.0,18.0,10630000
2.55825E+18,4,0,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,3.0,20.0,16.0,74660000
7.2153E+18,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,20.0,19.0,33590000
5.52651E+18,4,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,43,0,140,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,2.0,20.0,19.0,33590000
4.50145E+18,4,0,12,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,4.0,22.0,19.0,11950000
7.64084E+18,4,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,2.0,22.0,20.0,519000000
5.36429E+17,4,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,2.0,22.0,19.0,24700000
9.00532E+16,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,12,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,2.0,23.0,22.0,33590000
9.47092E+18,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,33,23,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,23.0,22.0,33590000
7.81315E+18,0,0,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,130.0,24.0,17.0,123250000
2.56276E+18,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,25.0,24.0,33590000
5.7936E+18,4,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,3.0,26.0,18.0,319250000
5.15771E+17,0,0,13,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,26.0,23.0,44220000
9.87562E+18,4,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,2.0,28.0,20.0,73420000
3.95513E+18,4,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,7,4,1,0,0,15,0,0,0,0,0,1,5.0,6.0,28.0,22.0,358320000
2.09269E+18,0,0,7,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,28.0,28.0,8990000
1.63791E+17,2,0,23,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,44,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,5.0,1.0,29.0,23.0,43720000
5.48731E+16,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,4.0,29.0,24.0,55960000
9.15584E+18,2,0,23,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,105,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,5.0,1.0,30.0,27.0,32980000
9.59655E+18,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,89,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,5.0,4.0,30.0,24.0,85260000
6.23519E+18,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,20,36,25,57,0,138,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,5.0,1.0,30.0,20.0,24570000
5.12042E+16,0,0,23,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,31.0,23.0,33560000
9.41797E+18,4,0,13,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,138,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,2.0,32.0,27.0,77320000
3.2381E+18,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,129,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,1.0,32.0,27.0,15190000
6.73003E+18,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,33.0,24.0,71960000
2.95282E+18,0,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,43,0,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,2.0,34.0,25.0,167950000
6.57175E+18,0,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,35.0,28.0,74980000
6.39199E+18,4,0,10,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,9.0,38.0,31.0,28330000
1.79181E+17,0,0,9,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,3.0,42.0,27.0,262700000
9.70107E+18,0,0,9,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,46.0,38.0,125290000
2.34868E+18,0,0,9,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,51.0,31.0,278060000
7.08081E+18,0,0,8,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,4,20,2,22,43,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.0,52.0,37.0,1990000
6.98654E+18,2,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,124,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,5.0,10.0,57.0,39.0,437070000
3.70126E+18,4,0,9,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,5.0,2.0,64.0,44.0,95940000
5.30363E+18,2,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,138,0,0,0,0,0,1,3,14,0,0,0,0,0,0,0,0,1,5.0,1.0,88.0,63.0,216430000
6.48175E+18,5,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,51,0,0,0,0,0,0,0,10,4,1,0,0,5,0,0,0,0,0,1,5.0,1.0,14.0,13.0,67180000
2.23159E+18,5,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,33,23,49,0,0,0,0,0,0,0,10,4,1,0,0,5,0,0,0,0,0,1,5.0,2.0,17.0,16.0,33590000
4.79965E+18,5,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,10,4,1,0,0,5,0,0,0,0,0,1,5.0,1.0,18.0,16.0,67180000
9.07296E+18,5,0,8,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,10,4,1,0,0,5,0,0,0,0,0,1,5.0,9.0,23.0,19.0,33590000
